"timestamp";"id";"distance";"status"
"2018-03-26 15:09:37";"1";"3503";"0"
"2018-03-26 15:09:38";"1";"83";"0"
"2018-03-26 15:09:38";"1";"376";"0"
"2018-03-26 15:09:39";"1";"377";"0"
"2018-03-26 15:09:40";"1";"375";"0"
"2018-03-26 15:09:41";"1";"376";"0"
"2018-03-26 15:09:41";"1";"376";"0"
"2018-03-26 15:09:42";"1";"375";"0"
"2018-03-26 15:09:43";"1";"376";"0"
"2018-03-26 15:09:44";"1";"376";"0"
"2018-03-26 15:09:44";"1";"376";"0"
"2018-03-26 15:09:45";"1";"376";"0"
"2018-03-26 15:09:46";"1";"376";"0"
"2018-03-26 15:09:47";"1";"376";"0"
"2018-03-26 15:09:48";"1";"377";"0"
"2018-03-26 15:09:48";"1";"377";"0"
"2018-03-26 15:09:49";"1";"377";"0"
"2018-03-26 15:09:50";"1";"376";"0"
"2018-03-26 15:09:51";"1";"377";"0"
"2018-03-26 15:09:51";"1";"376";"0"
"2018-03-26 15:09:52";"1";"376";"0"
"2018-03-26 15:09:53";"1";"377";"0"
"2018-03-26 15:09:54";"1";"377";"0"
"2018-03-26 15:09:55";"1";"376";"0"
"2018-03-26 15:09:56";"1";"376";"0"
"2018-03-26 15:09:57";"1";"3485";"0"
"2018-03-26 15:09:57";"1";"82";"0"
"2018-03-26 15:09:58";"1";"374";"0"
"2018-03-26 15:09:59";"1";"375";"0"
"2018-03-26 15:10:00";"1";"375";"0"
"2018-03-26 15:10:00";"1";"376";"0"
"2018-03-26 15:10:01";"1";"375";"0"
"2018-03-26 15:10:02";"1";"376";"0"
"2018-03-26 15:10:04";"1";"3500";"0"
"2018-03-26 15:10:05";"1";"84";"0"
"2018-03-26 15:10:06";"1";"376";"0"
"2018-03-26 15:10:07";"1";"376";"0"
"2018-03-26 15:10:08";"1";"376";"0"
"2018-03-26 15:10:09";"1";"375";"0"
"2018-03-26 15:10:09";"1";"377";"0"
"2018-03-26 15:10:10";"1";"375";"0"
"2018-03-26 15:10:11";"1";"376";"0"
"2018-03-26 15:10:12";"1";"375";"0"
"2018-03-26 15:10:12";"1";"376";"0"
"2018-03-26 15:10:13";"1";"375";"0"
"2018-03-26 15:10:14";"1";"376";"0"
"2018-03-26 15:10:15";"1";"376";"0"
"2018-03-26 15:10:15";"1";"377";"0"
"2018-03-26 15:10:16";"1";"377";"0"
"2018-03-26 15:10:17";"1";"375";"0"
"2018-03-26 15:10:17";"1";"377";"0"
"2018-03-26 15:10:18";"1";"376";"0"
"2018-03-26 15:10:19";"1";"376";"0"
"2018-03-26 15:10:20";"1";"377";"0"
"2018-03-26 15:10:20";"1";"375";"0"
"2018-03-26 15:10:21";"1";"375";"0"
"2018-03-26 15:10:22";"1";"375";"0"
"2018-03-26 15:10:23";"1";"376";"0"
"2018-03-26 15:10:23";"1";"376";"0"
"2018-03-26 15:10:24";"1";"375";"0"
"2018-03-26 15:10:25";"1";"375";"0"
"2018-03-26 15:10:26";"1";"376";"0"
"2018-03-26 15:10:26";"1";"376";"0"
"2018-03-26 15:10:27";"1";"376";"0"
"2018-03-26 15:10:28";"1";"375";"0"
"2018-03-26 15:10:29";"1";"375";"0"
"2018-03-26 15:10:30";"1";"376";"0"
"2018-03-26 15:10:30";"1";"376";"0"
"2018-03-26 15:10:31";"1";"374";"0"
"2018-03-26 15:10:32";"1";"376";"0"
"2018-03-26 15:10:33";"1";"376";"0"
"2018-03-26 15:10:33";"1";"376";"0"
"2018-03-26 15:10:34";"1";"376";"0"
"2018-03-26 15:10:35";"1";"377";"0"
"2018-03-26 15:10:36";"1";"375";"0"
"2018-03-26 15:10:36";"1";"375";"0"
"2018-03-26 15:10:37";"1";"376";"0"
"2018-03-26 15:10:38";"1";"377";"0"
"2018-03-26 15:10:39";"1";"376";"0"
"2018-03-26 15:10:40";"1";"375";"0"
"2018-03-26 15:10:40";"1";"376";"0"
"2018-03-26 15:10:41";"1";"376";"0"
"2018-03-26 15:10:42";"1";"375";"0"
"2018-03-26 15:10:42";"1";"375";"0"
"2018-03-26 15:10:43";"1";"375";"0"
"2018-03-26 15:10:44";"1";"376";"0"
"2018-03-26 15:10:45";"1";"375";"0"
"2018-03-26 15:10:46";"1";"376";"0"
"2018-03-26 15:10:47";"1";"376";"0"
"2018-03-26 15:10:47";"1";"376";"0"
"2018-03-26 15:10:48";"1";"375";"0"
"2018-03-26 15:10:49";"1";"375";"0"
"2018-03-26 15:10:50";"1";"377";"0"
"2018-03-26 15:10:50";"1";"377";"0"
"2018-03-26 15:10:51";"1";"376";"0"
"2018-03-26 15:10:52";"1";"376";"0"
"2018-03-26 15:10:53";"1";"376";"0"
"2018-03-26 15:10:53";"1";"375";"0"
"2018-03-26 15:10:54";"1";"375";"0"
"2018-03-26 15:10:55";"1";"375";"0"
"2018-03-26 15:10:56";"1";"3486";"0"
"2018-03-26 15:10:57";"1";"84";"0"
"2018-03-26 15:10:58";"1";"376";"0"
"2018-03-26 15:10:58";"1";"375";"0"
"2018-03-26 15:10:59";"1";"377";"0"
"2018-03-26 15:11:00";"1";"375";"0"
"2018-03-26 15:11:01";"1";"376";"0"
"2018-03-26 15:11:01";"1";"375";"0"
"2018-03-26 15:11:02";"1";"377";"0"
"2018-03-26 15:11:03";"1";"376";"0"
"2018-03-26 15:11:03";"1";"375";"0"
"2018-03-26 15:11:04";"1";"376";"0"
"2018-03-26 15:11:05";"1";"376";"0"
"2018-03-26 15:11:06";"1";"376";"0"
"2018-03-26 15:11:06";"1";"378";"0"
"2018-03-26 15:11:07";"1";"375";"0"
"2018-03-26 15:11:08";"1";"376";"0"
"2018-03-26 15:11:09";"1";"376";"0"
"2018-03-26 15:11:09";"1";"376";"0"
"2018-03-26 15:11:10";"1";"375";"0"
"2018-03-26 15:11:11";"1";"375";"0"
"2018-03-26 15:11:12";"1";"376";"0"
"2018-03-26 15:11:12";"1";"377";"0"
"2018-03-26 15:11:13";"1";"377";"0"
"2018-03-26 15:11:14";"1";"375";"0"
"2018-03-26 15:11:15";"1";"377";"0"
"2018-03-26 15:11:15";"1";"376";"0"
"2018-03-26 15:11:16";"1";"374";"0"
"2018-03-26 15:11:17";"1";"380";"0"
"2018-03-26 15:11:17";"1";"376";"0"
"2018-03-26 15:11:18";"1";"375";"0"
"2018-03-26 15:11:19";"1";"377";"0"
"2018-03-26 15:11:20";"1";"374";"0"
"2018-03-26 15:11:20";"1";"376";"0"
"2018-03-26 15:11:21";"1";"377";"0"
"2018-03-26 15:11:22";"1";"375";"0"
"2018-03-26 15:11:23";"1";"375";"0"
"2018-03-26 15:11:23";"1";"376";"0"
"2018-03-26 15:11:24";"1";"375";"0"
"2018-03-26 15:11:25";"1";"376";"0"
"2018-03-26 15:11:25";"1";"376";"0"
"2018-03-26 15:11:26";"1";"376";"0"
"2018-03-26 15:11:27";"1";"375";"0"
"2018-03-26 15:11:28";"1";"377";"0"
"2018-03-26 15:11:28";"1";"376";"0"
"2018-03-26 15:11:29";"1";"376";"0"
"2018-03-26 15:11:30";"1";"377";"0"
"2018-03-26 15:11:31";"1";"3527";"0"
"2018-03-26 15:11:32";"1";"83";"0"
"2018-03-26 15:11:32";"1";"105";"0"
"2018-03-26 15:11:33";"1";"375";"0"
"2018-03-26 15:11:34";"1";"376";"0"
"2018-03-26 15:11:35";"1";"374";"0"
"2018-03-26 15:11:35";"1";"376";"0"
"2018-03-26 15:11:36";"1";"376";"0"
"2018-03-26 15:11:37";"1";"375";"0"
"2018-03-26 15:11:38";"1";"376";"0"
"2018-03-26 15:11:38";"1";"376";"0"
"2018-03-26 15:11:39";"1";"376";"0"
"2018-03-26 15:11:40";"1";"376";"0"
"2018-03-26 15:11:41";"1";"377";"0"
"2018-03-26 15:11:41";"1";"379";"0"
"2018-03-26 15:11:42";"1";"375";"0"
"2018-03-26 15:11:43";"1";"377";"0"
"2018-03-26 15:11:44";"1";"375";"0"
"2018-03-26 15:11:44";"1";"375";"0"
"2018-03-26 15:11:45";"1";"375";"0"
"2018-03-26 15:11:46";"1";"375";"0"
"2018-03-26 15:11:47";"1";"376";"0"
"2018-03-26 15:11:47";"1";"375";"0"
"2018-03-26 15:11:48";"1";"376";"0"
"2018-03-26 15:11:49";"1";"375";"0"
"2018-03-26 15:11:49";"1";"376";"0"
"2018-03-26 15:11:50";"1";"374";"0"
"2018-03-26 15:11:51";"1";"376";"0"
"2018-03-26 15:11:52";"1";"375";"0"
"2018-03-26 15:11:52";"1";"375";"0"
"2018-03-26 15:11:53";"1";"376";"0"
"2018-03-26 15:11:54";"1";"3479";"0"
"2018-03-26 15:11:55";"1";"82";"0"
"2018-03-26 15:11:56";"1";"375";"0"
"2018-03-26 15:11:57";"1";"376";"0"
"2018-03-26 15:11:57";"1";"374";"0"
"2018-03-26 15:11:58";"1";"375";"0"
"2018-03-26 15:11:59";"1";"375";"0"
"2018-03-26 15:11:59";"1";"375";"0"
"2018-03-26 15:12:00";"1";"375";"0"
"2018-03-26 15:12:01";"1";"375";"0"
"2018-03-26 15:12:02";"1";"376";"0"
"2018-03-26 15:12:02";"1";"375";"0"
"2018-03-26 15:12:03";"1";"374";"0"
"2018-03-26 15:12:04";"1";"376";"0"
"2018-03-26 15:12:05";"1";"377";"0"
"2018-03-26 15:12:06";"1";"378";"0"
